"","Orbitrap_HeLaNE3_HCW_Fraction01","Orbitrap_HeLaNE3_HCW_Fraction02","Orbitrap_HeLaNE3_HCW_Fraction03","Orbitrap_HeLaNE3_HCW_Fraction04","Orbitrap_HeLaNE3_HCW_Fraction05","Orbitrap_HeLaNE3_HCW_Fraction06","Orbitrap_HeLaNE3_HCW_Fraction07","Orbitrap_HeLaNE3_HCW_Fraction08","Orbitrap_HeLaNE3_HCW_Fraction09","Orbitrap_HeLaNE3_HCW_Fraction10","Orbitrap_HeLaNE3_HCW_Fraction11","Orbitrap_HeLaNE3_HCW_Fraction12","Orbitrap_HeLaNE3_HCW_Fraction13","Orbitrap_HeLaNE3_HCW_Fraction14","Orbitrap_HeLaNE3_HCW_Fraction15","Orbitrap_HeLaNE3_HCW_Fraction16","Orbitrap_HeLaNE3_HCW_Fraction17","Orbitrap_HeLaNE3_HCW_Fraction18","Orbitrap_HeLaNE3_HCW_Fraction19","Orbitrap_HeLaNE3_HCW_Fraction20","Orbitrap_HeLaNE3_HCW_Fraction21","Orbitrap_HeLaNE3_HCW_Fraction22","Orbitrap_HeLaNE3_HCW_Fraction23","Orbitrap_HeLaNE3_HCW_Fraction24","Orbitrap_HeLaNE3_HCW_Fraction25","Orbitrap_HeLaNE3_HCW_Fraction26","Orbitrap_HeLaNE3_HCW_Fraction27","Orbitrap_HeLaNE3_HCW_Fraction28","Orbitrap_HeLaNE3_HCW_Fraction29","Orbitrap_HeLaNE3_HCW_Fraction30","Orbitrap_HeLaNE3_HCW_Fraction31","Orbitrap_HeLaNE3_HCW_Fraction32","Orbitrap_HeLaNE3_HCW_Fraction33","Orbitrap_HeLaNE3_HCW_Fraction34","Orbitrap_HeLaNE3_HCW_Fraction35","Orbitrap_HeLaNE3_HCW_Fraction36","Orbitrap_HeLaNE3_HCW_Fraction37","Orbitrap_HeLaNE3_HCW_Fraction38","Orbitrap_HeLaNE3_HCW_Fraction39","Orbitrap_HeLaNE3_HCW_Fraction40","Orbitrap_HeLaNE3_HCW_Fraction41","Orbitrap_HeLaNE3_HCW_Fraction42","Orbitrap_HeLaNE3_HCW_Fraction43","Orbitrap_HeLaNE3_HCW_Fraction44","Orbitrap_HeLaNE3_HCW_Fraction45","Orbitrap_HeLaNE3_HCW_Fraction46","Orbitrap_HeLaNE3_HCW_Fraction47","Orbitrap_HeLaNE3_HCW_Fraction48","Orbitrap_HeLaNE3_HCW_Fraction49","Orbitrap_HeLaNE3_HCW_Fraction50","Orbitrap_HeLaNE3_HCW_Fraction51","Orbitrap_HeLaNE3_HCW_Fraction52","Orbitrap_HeLaNE3_HCW_Fraction53","Orbitrap_HeLaNE3_HCW_Fraction54","Orbitrap_HeLaNE3_HCW_Fraction55","Orbitrap_HeLaNE3_HCW_Fraction56","Orbitrap_HeLaNE3_HCW_Fraction57","Orbitrap_HeLaNE3_HCW_Fraction58","Orbitrap_HeLaNE3_HCW_Fraction59","Orbitrap_HeLaNE3_HCW_Fraction60","Orbitrap_HeLaNE3_HCW_Fraction61","Orbitrap_HeLaNE3_HCW_Fraction62","Orbitrap_HeLaNE3_HCW_Fraction63","Orbitrap_HeLaNE3_HCW_Fraction64","Orbitrap_HeLaNE3_HCW_Fraction65","Orbitrap_HeLaNE3_HCW_Fraction66","Orbitrap_HeLaNE3_HCW_Fraction67","Orbitrap_HeLaNE3_HCW_Fraction68","Orbitrap_HeLaNE3_HCW_Fraction69","Orbitrap_HeLaNE3_HCW_Fraction70","Orbitrap_HeLaNE3_HCW_Fraction71","Orbitrap_HeLaNE3_HCW_Fraction72","Orbitrap_HeLaNE3_HCW_Fraction73","Orbitrap_HeLaNE3_HCW_Fraction74","Orbitrap_HeLaNE3_HCW_Fraction75","Orbitrap_HeLaNE3_HCW_Fraction76","Orbitrap_HeLaNE3_HCW_Fraction77","Orbitrap_HeLaNE3_HCW_Fraction78","Orbitrap_HeLaNE3_HCW_Fraction79","Orbitrap_HeLaNE3_HCW_Fraction80","Orbitrap_HeLaNE3_HCW_Fraction81","Orbitrap_HeLaNE3_HCW_Fraction82","Orbitrap_HeLaNE3_HCW_Fraction83","Orbitrap_HeLaNE3_HCW_Fraction84","Orbitrap_HeLaNE3_HCW_Fraction85","Orbitrap_HeLaNE3_HCW_Fraction86","Orbitrap_HeLaNE3_HCW_Fraction87","Orbitrap_HeLaNE3_HCW_Fraction88","Orbitrap_HeLaNE3_HCW_Fraction89","Orbitrap_HeLaNE3_HCW_Fraction90","Orbitrap_HeLaNE3_HCW_Fraction91","Orbitrap_HeLaNE3_HCW_Fraction92","Orbitrap_HeLaNE3_HCW_Fraction93","Orbitrap_HeLaNE3_HCW_Fraction94","Orbitrap_HeLaNE3_HCW_Fraction95","Orbitrap_HeLaNE3_HCW_Fraction96","Orbitrap_HeLaNE3_HCW_Fraction97","Orbitrap_HeLaNE3_HCW_Fraction98","Orbitrap_HeLaNE3_HCW_Fraction99","Orbitrap_HeLaNE3_HCW_Fraction100","Orbitrap_HeLaNE3_HCW_Fraction101","Orbitrap_HeLaNE3_HCW_Fraction102","Orbitrap_HeLaNE3_HCW_Fraction103","Orbitrap_HeLaNE3_HCW_Fraction104","Orbitrap_HeLaNE3_HCW_Fraction105","Orbitrap_HeLaNE3_HCW_Fraction106","Orbitrap_HeLaNE3_HCW_Fraction107","Orbitrap_HeLaNE3_HCW_Fraction108","Orbitrap_HeLaNE3_HCW_Fraction109","Orbitrap_HeLaNE3_HCW_Fraction110","Orbitrap_HeLaNE3_HCW_Fraction111","Orbitrap_HeLaNE3_HCW_Fraction112","Orbitrap_HeLaNE3_HCW_Fraction113","Orbitrap_HeLaNE3_HCW_Fraction114","Orbitrap_HeLaNE3_HCW_Fraction115","Orbitrap_HeLaNE3_HCW_Fraction116","Orbitrap_HeLaNE3_HCW_Fraction117","Orbitrap_HeLaNE3_HCW_Fraction118","Orbitrap_HeLaNE3_HCW_Fraction119","Orbitrap_HeLaNE3_HCW_Fraction120"
"P15313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q15349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y536",0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,9,3,4,8,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P62491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,4,3,6,6,10,5,7,7,5,4,7,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6NK07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,61,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q3KNT7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6NL28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"P42025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q6P1K8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O60641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A8MPP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q8N752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q01082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,210,441,187,39,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,6,0,11,0,0,0,0,0,0,0,0
"P13928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4E1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P08708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2RPK0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,89,95,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P10589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A6NHG4",0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P23468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
